investment_amount,annual_turnover,years_in_business,number_of_employees,udyam_registered,gst_registered,gender,social_category,minority_status,disability_status,age,rural_urban,state,north_east_region,aspirational_district,exporter,startup_dpiit,green_business,women_owned,investment_turnover_ratio,turnover_per_employee,compliance_score,msme_category,mudra,standup_india,cgtmse,startup_seed,clcss,export_scheme,neids,aspirational_scheme
395379992,704232176,6,208,1,0,0,1,0,0,50,1,20,0,0,0,0,0,0,0.5614341475907881,3369531.942583732,1,2,0,1,1,0,0,0,0,0
200067005,623423696,24,54,0,1,0,0,0,0,61,1,0,0,0,1,0,0,1,0.32091658684575153,11334976.290909091,1,2,0,1,0,0,0,1,0,0
90113844,1638338352,14,79,1,1,1,1,0,0,44,0,7,0,0,1,0,0,0,0.055003195057352114,20479229.4,2,2,0,1,1,0,0,1,0,0
399227635,605226027,8,271,1,1,0,2,0,0,50,0,21,1,1,0,0,0,0,0.659633949186336,2225095.6875,2,2,0,1,1,0,0,0,1,1
30367797,1197945820,6,118,1,0,0,0,1,0,21,0,25,1,0,1,0,0,0,0.025349891846235675,10066771.596638655,1,2,0,0,1,0,0,1,1,0
382886513,1485100097,23,106,0,1,0,0,0,0,44,0,27,0,0,0,0,0,0,0.25781865715020647,13879440.158878505,1,2,0,0,0,0,0,0,0,0
162887783,736350162,15,105,1,1,1,2,0,0,40,0,16,1,0,0,0,0,1,0.22120967874356265,6946699.641509434,2,2,0,1,1,0,0,0,1,0
22736262,271911110,2,118,1,1,0,0,0,0,28,1,24,0,0,0,0,0,0,0.0836165242250803,2284967.31092437,2,1,0,0,1,0,0,0,0,0
492673471,339419097,16,229,1,1,0,3,0,0,37,0,20,0,0,0,0,0,0,1.4515195930430527,1475735.204347826,2,2,0,1,1,0,0,0,0,0
11754304,245583159,22,148,1,0,1,1,0,0,51,0,27,0,0,1,0,1,0,0.04786282577355874,1648209.1208053692,1,1,0,1,1,0,1,1,0,0
466045588,2275712574,7,150,1,1,0,0,0,0,24,0,17,0,0,0,0,0,1,0.204791058906022,15070944.198675497,2,2,0,1,1,0,0,0,0,0
326807983,645779229,1,256,0,0,0,2,0,0,54,1,0,0,0,0,0,0,0,0.5060676587570028,2512759.6459143967,0,2,0,1,0,0,0,0,0,0
29470827,1048446954,24,82,1,1,0,1,0,0,53,1,11,0,0,0,0,0,1,0.028109030084407082,12631891.012048192,2,2,0,1,1,0,0,0,0,0
137659589,165949497,19,16,1,1,1,0,1,0,49,0,21,0,1,0,0,0,1,0.8295269986294264,9761735.11764706,2,2,0,1,1,0,0,0,0,1
147434643,1352827932,24,193,0,1,0,1,0,0,39,1,26,0,1,0,0,1,0,0.10898255380715886,6973339.855670103,1,2,0,1,0,0,0,0,0,1
359780737,1122239319,2,211,1,0,0,0,0,0,34,1,13,0,0,0,0,0,1,0.32059181191405767,5293581.6933962265,1,2,0,1,1,0,0,0,0,0
271151260,554160179,7,74,0,1,0,3,0,0,45,1,18,0,0,0,0,1,0,0.4893012341666267,7388802.386666667,1,2,0,1,0,0,0,0,0,0
155407661,2012225667,1,277,0,1,1,2,0,0,21,1,0,0,0,0,0,0,1,0.07723172578076865,7238221.823741008,1,2,0,1,0,0,0,0,0,0
228284544,552170603,18,61,1,1,0,3,0,0,42,1,21,0,0,1,0,0,0,0.41343117932442486,8905977.467741935,2,2,0,1,1,0,0,1,0,0
439721270,133217732,16,24,0,0,0,3,0,0,24,0,5,0,0,0,0,1,0,3.300771301970737,5328709.28,0,2,0,1,0,0,0,0,0,0
56418065,112549238,4,23,1,1,0,0,0,0,55,0,19,0,0,1,0,0,0,0.5012745132821378,4689551.583333333,2,1,0,0,1,0,0,1,0,0
393838988,1180867868,19,258,1,1,0,3,0,0,59,0,21,0,0,0,0,0,0,0.33351655874379627,4559335.397683398,2,2,0,1,1,0,0,0,0,0
473132257,141074397,16,198,1,1,1,2,0,0,53,1,0,0,0,0,1,0,1,3.3537783163178907,708916.567839196,2,2,0,1,1,0,0,0,0,0
25481224,1805526745,9,53,0,1,0,1,0,0,36,0,20,0,0,1,0,0,0,0.014112903094042563,33435680.462962963,1,2,0,1,0,0,0,1,0,0
376522740,1005245028,8,139,1,1,0,1,0,0,55,0,26,0,0,0,0,0,0,0.3745581715281479,7180321.628571428,2,2,0,1,1,0,0,0,0,0
413798817,362643485,21,271,1,0,0,1,0,0,32,0,20,0,1,0,0,0,0,1.1410623187093454,1333248.106617647,1,2,0,1,1,0,0,0,0,1
266206842,1113521396,5,201,1,1,1,0,0,0,56,1,21,1,0,0,0,0,1,0.2390675587529819,5512482.158415842,2,2,0,1,1,0,0,0,1,0
489963928,694428637,10,164,0,1,0,2,0,0,27,1,20,0,0,0,1,0,1,0.7055641158623991,4208658.406060606,1,2,0,1,0,0,0,0,0,0
231178856,81493570,1,92,1,1,0,0,0,0,24,0,16,0,0,0,0,0,0,2.836774154859406,876274.9462365592,2,2,0,0,1,0,0,0,0,0
41865312,154358201,22,23,1,1,0,3,0,0,32,0,2,0,0,0,0,0,0,0.271221816900925,6431591.708333333,2,1,0,1,1,0,0,0,0,0
238575082,2217467498,11,88,1,1,0,2,0,0,27,0,25,0,0,0,0,0,1,0.10758898703479938,24915365.146067414,2,2,0,1,1,0,0,0,0,0
323451362,660548284,11,182,1,1,0,3,0,0,35,0,22,0,1,1,0,0,1,0.4896710344195353,3609553.464480874,2,2,0,1,1,0,0,1,0,1
94509907,1512099696,15,283,1,1,0,2,0,0,26,0,4,0,0,0,0,0,0,0.06250243101530097,5324294.704225352,2,2,0,1,1,0,0,0,0,0
127675741,1764611208,24,21,1,1,0,1,1,0,37,0,26,0,0,0,0,1,0,0.07235346820241127,80209600.36363636,2,2,0,1,1,0,0,0,0,0
310207542,79105640,21,49,0,1,0,2,1,0,37,0,15,0,0,1,0,0,0,3.9214338962249227,1582112.8,1,2,0,1,0,0,0,1,0,0
289525049,1162082188,23,190,0,0,1,0,0,0,64,0,15,0,0,0,0,0,1,0.24914334953291328,6084199.937172775,0,2,0,1,0,0,0,0,0,0
432149347,860652990,11,205,1,1,0,1,0,0,24,1,22,0,0,0,0,0,0,0.5021179865974579,4177927.13592233,2,2,0,1,1,0,0,0,0,0
67442646,906466844,20,44,1,1,1,2,0,0,27,0,5,0,0,0,0,0,0,0.07440166882220607,20143707.644444443,2,2,0,1,1,0,0,0,0,0
158001061,1920968410,17,128,0,1,0,0,0,0,56,1,17,0,0,0,0,0,0,0.0822507335858528,14891227.984496124,1,2,0,0,0,0,0,0,0,0
190762050,943902023,12,189,1,1,0,0,0,0,27,0,17,0,0,0,0,0,0,0.20209941831844191,4967905.384210526,2,2,0,0,1,0,0,0,0,0
155904053,1330476895,14,170,1,1,0,3,1,0,58,0,18,0,1,0,0,0,0,0.11717907576502554,7780566.637426901,2,2,0,1,1,0,0,0,0,1
320450350,1884280595,15,279,1,1,0,1,0,0,56,1,16,0,0,1,0,0,1,0.17006509045428816,6729573.553571428,2,2,0,1,1,0,0,1,0,0
286039003,2073853567,3,201,0,1,0,2,1,0,62,0,10,0,0,0,0,0,0,0.13792632585715908,10266601.816831684,1,2,0,1,0,0,0,0,0,0
435716868,1387779660,11,125,1,0,0,2,1,0,53,1,9,0,0,0,0,0,1,0.31396689276021894,11014124.285714285,1,2,0,1,1,0,0,0,0,0
69003155,1946944482,16,292,1,1,1,1,0,0,43,0,17,0,0,0,1,0,1,0.03544176816674027,6644861.71331058,2,2,0,1,1,0,0,0,0,0
358774921,1278698876,0,16,1,1,0,3,0,0,48,0,17,0,0,1,0,0,0,0.28057811534310123,75217580.94117647,2,2,0,0,1,0,0,1,0,0
5052075,588534174,21,274,0,1,0,3,0,0,48,1,18,0,0,0,0,1,0,0.008584165906763188,2140124.269090909,1,2,0,1,0,0,0,0,0,0
238879630,981281557,17,294,1,1,1,1,0,0,53,0,22,0,0,0,0,0,0,0.2434363797551365,3326378.159322034,2,2,0,1,1,0,0,0,0,0
95357136,1177071627,21,20,1,0,0,1,0,0,42,0,12,1,1,0,0,0,0,0.08101217779076397,56051029.85714286,1,2,0,1,1,0,0,0,1,1
499889865,1352432449,15,19,1,0,1,1,0,0,59,0,9,0,0,0,1,0,1,0.3696227970572578,67621622.45,1,2,0,1,1,0,0,0,0,0
170750277,2404760561,0,13,0,1,0,0,0,0,42,0,10,0,0,0,0,0,0,0.07100510533073189,171768611.5,1,2,0,0,0,0,0,0,0,0
289794289,501869800,9,17,1,1,0,1,0,0,24,1,0,0,0,0,0,0,1,0.5774292225245886,27881655.555555556,2,2,0,1,1,0,0,0,0,0
12770380,1173411617,18,206,0,1,1,3,1,0,44,0,12,0,0,0,0,0,0,0.010883120470348027,5668655.154589372,1,2,0,1,0,0,0,0,0,0
24251842,900078223,15,30,0,1,0,2,0,0,36,1,3,0,0,0,0,0,0,0.026944149245410474,29034781.387096774,1,2,0,1,0,0,0,0,0,0
211858237,1114960626,13,299,1,1,0,2,0,0,33,0,16,0,0,0,1,0,0,0.19001409724219795,3716535.42,2,2,0,1,1,0,0,0,0,0
12874615,1955822083,24,43,0,0,1,3,0,0,35,0,4,0,0,0,0,0,0,0.006582712765810042,44450501.88636363,0,2,0,1,0,0,0,0,0,0
139605641,1256009878,1,93,1,0,1,2,0,0,53,0,5,0,0,1,0,0,1,0.11115011381212234,13361807.212765958,1,2,0,1,1,0,0,1,0,0
414229613,448939539,23,66,0,1,1,3,1,0,50,1,7,0,0,0,0,0,1,0.9226846292041908,6700590.134328358,1,2,0,1,0,0,0,0,0,0
240297765,1303706385,5,119,1,1,0,0,0,1,43,0,16,0,0,0,0,0,0,0.18431892915495776,10864219.875,2,2,0,0,1,0,0,0,0,0
70013666,1483441098,21,72,0,1,1,2,1,0,62,0,11,0,0,1,0,0,0,0.04719679537475185,20321110.93150685,1,2,0,1,0,0,0,1,0,0
172029423,411461148,22,162,1,1,0,0,0,0,25,0,17,0,0,0,0,0,0,0.41809396444377306,2524301.5214723926,2,2,0,0,1,0,0,0,0,0
373686950,438082871,4,269,0,0,1,2,0,0,59,0,8,0,0,1,0,1,0,0.8530051592612824,1622529.151851852,0,2,0,1,0,0,0,1,0,0
234945107,2441769528,11,218,1,1,0,1,0,0,54,1,24,1,0,0,0,0,1,0.09621919849913894,11149632.547945205,2,2,0,1,1,0,0,0,1,0
295314605,1738137174,3,254,1,0,0,0,0,0,61,1,5,0,0,0,0,0,0,0.16990293358175254,6816224.211764706,1,2,0,0,1,0,0,0,0,0
347645672,1562389239,21,59,1,1,1,0,0,0,25,0,21,0,0,0,0,0,0,0.22250900294218617,26039820.65,2,2,0,0,1,0,0,0,0,0
311605294,268410099,23,32,1,0,1,0,1,0,64,1,20,0,1,1,0,1,0,1.1609298383332072,8133639.363636363,1,2,0,0,1,0,0,1,0,1
120273972,1105576236,3,120,0,0,1,3,0,0,24,1,21,0,0,0,0,0,1,0.10878849234889987,9136993.685950413,0,2,0,1,0,0,0,0,0,0
98428226,396822337,4,2,0,1,0,2,0,1,36,1,18,0,0,0,0,1,0,0.24804104147987757,132274112.33333333,1,1,0,1,0,0,1,0,0,0
208511201,170758362,6,118,1,1,0,1,0,0,31,0,12,0,0,0,0,0,0,1.2210892476171138,1434944.218487395,2,2,0,1,1,0,0,0,0,0
123757050,242794433,5,37,0,1,1,3,0,0,47,0,2,0,0,0,0,0,0,0.5097194691044689,6389327.184210527,1,2,0,1,0,0,0,0,0,0
300537633,1925079107,12,97,1,1,0,2,0,0,43,0,27,0,0,0,1,0,0,0.15611703007479732,19643664.35714286,2,2,0,1,1,0,0,0,0,0
423645762,1713125411,3,257,1,0,1,0,0,0,53,0,23,1,0,0,0,1,1,0.24729407376276782,6640020.972868217,1,2,0,1,1,0,0,0,1,0
412845169,950409186,12,128,1,1,1,3,0,0,43,0,16,0,0,1,0,0,0,0.43438676166753004,7367513.069767442,2,2,0,1,1,0,0,1,0,0
353674093,2242716203,3,156,1,1,1,1,0,0,33,1,3,0,0,0,0,0,0,0.15769899569513254,14284816.579617834,2,2,0,1,1,0,0,0,0,0
432217523,1724808639,9,145,1,0,1,0,0,0,25,1,12,0,0,0,1,0,1,0.25058868153628916,11813757.801369863,1,2,0,1,1,0,0,0,0,0
313810545,1290789383,19,57,1,1,1,3,0,0,52,0,17,0,0,0,1,0,0,0.2431152199497792,22254989.362068966,2,2,0,1,1,0,0,0,0,0
68699551,2032635137,0,70,1,1,0,0,0,0,60,0,27,0,0,1,0,0,1,0.033798269898844976,28628663.901408453,2,2,0,0,1,0,0,1,0,0
248051625,1168442165,20,44,1,1,1,2,1,0,30,0,22,0,1,0,0,0,0,0.21229259968353453,25965381.444444444,2,2,0,1,1,0,0,0,0,1
311401656,1960104905,7,212,1,1,0,2,0,0,35,0,9,0,0,0,0,0,0,0.15886989265053142,9202370.44600939,2,2,0,1,1,0,0,0,0,0
322924129,885809705,6,175,0,1,0,1,0,0,35,1,20,0,0,0,0,0,0,0.3645524843684655,5033009.6875,1,2,0,1,0,0,0,0,0,0
32418232,2138531849,4,141,1,1,0,2,0,0,43,0,4,0,0,0,1,0,1,0.015159106468299736,15060083.443661971,2,2,0,1,1,1,0,0,0,0
448298908,1073313878,2,76,0,1,1,2,0,0,54,0,26,0,0,0,0,0,0,0.4176773605291281,13939141.272727273,1,2,0,1,0,0,0,0,0,0
481198549,1445289695,14,158,0,1,1,2,0,0,24,1,19,1,0,1,0,0,1,0.3329426275796268,9089872.295597484,1,2,0,1,0,0,0,1,1,0
273808320,1763304796,16,85,1,1,0,0,0,0,33,1,11,0,0,1,0,0,0,0.15528133336099578,20503544.139534883,2,2,0,0,1,0,0,1,0,0
205215555,1951929000,22,18,1,1,1,0,0,0,49,1,5,0,0,0,0,0,1,0.10513474357666967,102733105.26315789,2,2,0,1,1,0,0,0,0,0
456959742,988405363,12,284,1,1,1,2,0,0,29,0,25,0,0,0,0,0,0,0.46232017615800797,3468088.992982456,2,2,0,1,1,0,0,0,0,0
481402285,1744309485,14,42,1,1,0,0,0,0,25,1,5,0,0,0,0,0,0,0.2759844447695677,40565336.86046512,2,2,0,0,1,0,0,0,0,0
61080032,917464545,18,134,1,1,0,2,0,0,32,0,21,0,1,0,0,1,1,0.0665748145432968,6796033.666666667,2,2,0,1,1,0,0,0,0,1
456452877,46037139,19,102,0,1,0,1,0,0,54,0,25,0,0,1,0,0,0,9.914883439761896,446962.5145631068,1,2,0,1,0,0,0,1,0,0
100007919,977874300,13,137,1,1,1,3,0,0,28,1,23,0,0,0,1,0,0,0.10227073039728038,7086045.652173913,2,2,0,1,1,0,0,0,0,0
63707605,2252636935,20,222,1,1,1,3,0,0,40,1,13,0,0,0,1,0,0,0.028281346177837865,10101510.91928251,2,2,0,1,1,0,0,0,0,0
340830093,255665354,12,229,1,1,0,2,1,0,36,0,1,0,0,0,0,0,0,1.3331102018104877,1111588.4956521739,2,2,0,1,1,0,0,0,0,0
214155292,1518374207,11,294,1,1,0,1,0,0,44,0,3,0,0,0,0,0,0,0.14104249853011203,5147031.210169491,2,2,0,1,1,0,0,0,0,0
290145363,1624585778,23,119,1,1,0,2,0,0,40,0,1,0,0,0,1,0,0,0.1785965178019695,13538214.816666666,2,2,0,1,1,0,0,0,0,0
11121186,1055179561,22,99,1,1,0,3,0,1,28,0,24,1,0,0,0,0,0,0.010539614678397268,10551795.61,2,2,0,1,1,0,0,0,1,0
334237826,469551644,8,159,1,0,0,1,0,0,49,0,5,0,0,0,0,0,0,0.7118233522534033,2934697.775,1,2,0,1,1,0,0,0,0,0
101731912,425266989,2,239,0,1,0,0,0,0,39,1,25,0,0,0,0,0,0,0.2392189245631315,1771945.7875,1,2,0,0,0,0,0,0,0,0
323084837,1165774225,10,189,1,0,1,3,0,0,62,0,0,0,1,0,0,0,0,0.27714185971375216,6135653.815789473,1,2,0,1,1,0,0,0,0,1
91900600,1155770519,9,249,1,1,0,3,1,0,45,0,9,0,0,1,0,1,1,0.07951457353316124,4623082.076,2,2,0,1,1,0,0,1,0,0
177511724,1488274249,0,26,1,1,0,2,0,0,57,0,22,0,0,0,0,0,0,0.11927353039938708,55121268.481481485,2,2,0,0,1,0,0,0,0,0
292897831,2291472602,16,189,1,1,0,1,1,0,23,1,21,0,0,0,1,1,0,0.12782078677988018,12060382.115789473,2,2,0,1,1,0,0,0,0,0
443486772,226787910,12,140,1,1,0,1,0,0,39,0,24,0,0,0,0,0,0,1.955513281305369,1608424.8936170214,2,2,0,1,1,0,0,0,0,0
110961281,1962737408,13,181,1,1,1,0,1,0,54,0,20,0,0,1,0,0,0,0.05653394106170012,10784271.472527472,2,2,0,0,1,0,0,1,0,0
26331747,1152436735,0,21,1,1,0,1,0,0,27,1,7,0,0,1,1,0,0,0.0228487570531594,52383487.95454545,2,2,0,0,1,1,0,1,0,0
43763896,176200113,1,163,1,1,0,2,1,0,29,0,22,0,0,0,1,0,1,0.24837609355916762,1074390.9329268292,2,1,0,1,1,1,0,0,0,0
462029550,439421746,1,71,1,1,0,1,0,0,28,0,10,0,1,0,0,0,1,1.0514489852956685,6103079.805555556,2,2,0,1,1,0,0,0,0,1
378551523,1937172283,6,82,1,1,0,1,0,0,39,0,23,0,0,0,0,0,0,0.19541448436292,23339425.096385542,2,2,0,1,1,0,0,0,0,0
343548748,432930173,8,155,1,0,0,1,0,0,57,0,21,1,0,1,0,0,0,0.7935430899302482,2775193.4166666665,1,2,0,1,1,0,0,1,1,0
212827739,1165803422,23,47,0,0,0,0,0,0,28,0,12,0,0,0,0,0,0,0.1825588558080602,24287571.291666668,0,2,0,0,0,0,0,0,0,0
114877099,134095202,3,194,0,0,0,0,0,0,44,0,11,0,0,1,0,0,1,0.856683135786744,687667.7025641026,0,2,0,1,0,0,0,1,0,0
390178239,2025743360,1,224,1,1,0,3,0,1,22,0,4,0,0,0,0,0,0,0.19260990632465413,9003303.822222222,2,2,0,1,1,0,0,0,0,0
247051519,595708090,18,237,1,0,0,3,1,0,49,0,18,0,0,0,0,0,0,0.414719092677222,2502975.168067227,1,2,0,1,1,0,0,0,0,0
405075707,1885868853,4,280,0,1,1,0,0,0,32,1,17,1,1,0,0,0,0,0.2147952685791586,6711277.056939501,1,2,0,0,0,0,0,0,1,1
265598252,547000376,8,10,1,0,0,1,1,0,25,1,14,0,0,1,0,0,0,0.4855540565742608,49727306.90909091,1,2,0,1,1,0,0,1,0,0
264022206,484659090,23,152,0,1,1,0,0,0,21,1,11,0,0,0,0,0,0,0.5447585960994591,3167706.470588235,1,2,0,0,0,0,0,0,0,0
26479085,754706776,12,104,1,1,0,0,0,0,33,0,13,0,0,0,0,0,0,0.03508526199440767,7187683.580952381,2,2,0,0,1,0,0,0,0,0
4846771,1708029248,11,124,1,1,0,2,0,0,59,0,10,0,0,1,0,0,0,0.0028376393453669714,13664233.984,2,2,0,1,1,0,0,1,0,0
277175601,1539355378,18,185,1,1,0,1,0,0,28,0,4,0,0,0,0,0,1,0.1800595267221917,8276104.182795699,2,2,0,1,1,0,0,0,0,0
119296636,1444652165,8,290,1,1,0,0,1,0,39,0,18,1,1,0,0,1,1,0.08257810344085277,4964440.429553265,2,2,0,1,1,0,0,0,1,1
453926363,787030471,9,41,1,1,0,2,1,0,48,1,1,0,0,0,0,0,1,0.5767583075233204,18738820.73809524,2,2,0,1,1,0,0,0,0,0
435818590,1007301123,18,11,1,1,0,3,0,0,30,1,3,0,0,0,0,0,0,0.4326596879683418,83941760.25,2,2,0,1,1,0,0,0,0,0
68073509,2064567576,9,218,1,1,1,2,0,0,54,1,8,0,0,0,0,0,1,0.032972284248945175,9427249.205479452,2,2,0,1,1,0,0,0,0,0
1528127,1407966613,11,1,1,1,1,1,0,0,30,0,26,0,0,0,0,0,0,0.0010853432068666936,703983306.5,2,2,0,1,1,0,0,0,0,0
391106044,2370286363,13,171,1,0,1,3,0,0,38,0,7,0,1,0,0,0,1,0.16500371007492326,13780734.668604651,1,2,0,1,1,0,0,0,0,1
76068554,526883459,7,282,1,1,0,3,0,0,30,0,14,0,0,0,0,0,1,0.14437453398138556,1861779.0070671379,2,2,0,1,1,0,0,0,0,0
440562465,1104515571,15,53,1,1,0,1,0,0,41,0,23,0,0,0,0,1,1,0.39887392823466683,20453992.055555556,2,2,0,1,1,0,0,0,0,0
108337883,1861912387,16,125,1,1,0,3,0,0,22,1,13,0,0,0,0,1,1,0.05818634845454393,14777082.436507937,2,2,0,1,1,0,0,0,0,0
493154614,1704132078,19,175,1,0,0,3,0,0,29,0,26,0,0,0,0,0,0,0.28938755397961147,9682568.625,1,2,0,1,1,0,0,0,0,0
116170866,729307194,3,265,1,1,0,2,0,0,58,1,22,0,0,0,0,0,0,0.15928934582909196,2741756.3684210526,2,2,0,1,1,0,0,0,0,0
49323966,657908983,5,265,1,1,1,3,0,0,27,0,6,0,1,0,0,0,0,0.07497080477624242,2473342.0413533836,2,2,0,1,1,0,0,0,0,1
263594642,64006568,11,199,1,1,0,1,0,0,23,1,20,0,0,0,0,0,0,4.118243582154825,320032.84,2,2,0,1,1,0,0,0,0,0
276872356,42491777,17,256,1,1,0,3,1,0,46,0,7,0,0,0,0,0,0,6.515904229754754,165337.65369649805,2,2,0,1,1,0,0,0,0,0
132220018,2066619130,6,172,1,1,1,2,1,0,27,0,3,0,1,0,0,1,0,0.06397889965144235,11945775.317919075,2,2,0,1,1,0,0,0,0,1
286928449,1022768198,4,59,1,1,0,0,0,0,60,0,7,0,0,1,0,0,0,0.28054103488995946,17046136.633333333,2,2,0,0,1,0,0,1,0,0
364315049,1432003952,9,106,1,1,1,3,0,0,45,0,8,0,0,0,0,0,0,0.2544092481286607,13383214.504672898,2,2,0,1,1,0,0,0,0,0
372711416,1929170384,5,125,0,1,1,1,0,0,57,1,10,0,0,0,0,0,0,0.1931977698278838,15310876.063492063,1,2,0,1,0,0,0,0,0,0
249911585,899230355,13,16,0,1,0,0,0,0,55,0,23,0,0,0,0,0,0,0.2779172025638334,52895903.23529412,1,2,0,0,0,0,0,0,0,0
470835229,2451185721,5,38,0,1,0,3,0,0,47,0,8,0,0,0,1,0,0,0.19208468161924125,62850915.92307692,1,2,0,1,0,1,0,0,0,0
18368849,1034763414,13,243,0,1,1,1,0,0,58,1,16,0,0,1,0,0,1,0.017751737966112766,4240833.663934426,1,2,0,1,0,0,0,1,0,0
248265628,1871041185,11,210,0,1,1,2,0,0,55,1,17,0,0,0,0,0,1,0.1326884890924042,8867493.767772513,1,2,0,1,0,0,0,0,0,0
300899031,558111114,21,285,1,1,0,0,0,0,27,0,20,0,0,0,0,1,1,0.5391382162313682,1951437.4615384615,2,2,0,1,1,0,0,0,0,0
203488366,1781953633,11,168,1,1,0,2,0,0,58,0,8,0,1,0,0,0,0,0.11419397346676417,10544104.337278107,2,2,0,1,1,0,0,0,0,1
466872424,297300865,7,264,1,1,0,2,0,0,40,1,12,0,0,0,0,0,1,1.5703702121069503,1121890.0566037735,2,2,0,1,1,0,0,0,0,0
237771382,1422728830,9,98,1,1,0,2,0,0,43,0,1,0,0,1,0,0,0,0.16712347203428535,14370998.282828283,2,2,0,1,1,0,0,1,0,0
490499826,1213522792,15,134,1,1,0,1,0,0,49,0,16,0,0,1,0,1,0,0.40419498408218196,8989057.718518518,2,2,0,1,1,0,0,1,0,0
196228648,1073765653,19,181,1,0,0,1,0,0,42,0,20,1,0,1,0,1,0,0.1827481138635861,5899811.28021978,1,2,0,1,1,0,0,1,1,0
74185474,2384592889,7,222,1,1,0,2,0,1,41,1,22,0,1,1,0,1,0,0.031110330954647776,10693241.65470852,2,2,0,1,1,0,0,1,0,1
320632628,2288886857,8,149,0,1,0,2,1,0,62,0,11,0,0,0,0,0,0,0.14008234040898146,15259245.713333333,1,2,0,1,0,0,0,0,0,0
140528443,1588211790,12,244,0,1,0,1,1,0,25,0,3,0,0,0,0,0,0,0.08848218090077131,6482497.102040816,1,2,0,1,0,0,0,0,0,0
228915037,2087801244,19,76,0,1,0,3,0,0,60,0,1,0,0,0,0,0,1,0.10964407533917339,27114301.87012987,1,2,0,1,0,0,0,0,0,0
66188429,1347884054,16,262,1,1,0,0,0,0,63,1,9,0,0,1,0,0,0,0.04910543214341979,5125034.425855514,2,2,0,0,1,0,0,1,0,0
434088466,1552681786,18,231,1,1,1,1,0,0,30,1,3,0,0,0,0,0,1,0.2795733611577425,6692593.905172414,2,2,0,1,1,0,0,0,0,0
226729894,609417040,16,191,1,0,0,3,1,0,53,1,26,0,0,0,0,0,0,0.37204390219865874,3174047.0833333335,1,2,0,1,1,0,0,0,0,0
288555759,918469192,6,134,1,1,0,1,0,0,21,0,23,0,1,0,0,0,0,0.3141703186118731,6803475.496296296,2,2,0,1,1,0,0,0,0,1
286222383,453377635,0,252,1,1,0,1,0,0,56,0,0,0,0,0,0,0,0,0.6313112078602836,1792006.4624505928,2,2,0,0,1,0,0,0,0,0
267641243,1924103267,19,245,1,0,0,0,0,0,36,0,16,0,0,0,0,0,0,0.13909920920107288,7821557.9959349595,1,2,0,0,1,0,0,0,0,0
40567715,2278564978,13,265,0,0,1,1,0,1,39,0,11,1,0,0,0,0,1,0.017804063247651627,8566033.7518797,0,2,0,1,0,0,0,0,1,0
35274147,1785937078,16,4,0,1,0,3,0,0,25,1,8,0,0,0,0,1,0,0.019751058094247674,357187415.6,1,2,0,1,0,0,0,0,0,0
446323911,223735177,12,37,1,0,0,1,0,0,43,1,17,0,0,0,0,0,0,1.994875884023924,5887767.815789473,1,2,0,1,1,0,0,0,0,0
274850224,986763919,1,71,0,1,1,0,0,0,23,1,21,0,0,0,0,1,0,0.27853696150544294,13705054.430555556,1,2,0,0,0,0,0,0,0,0
462434052,1029742645,13,262,1,1,1,1,0,0,38,1,10,0,0,0,0,0,0,0.4490773046996832,3915371.2737642587,2,2,0,1,1,0,0,0,0,0
494963718,1600526732,0,237,0,1,0,2,0,0,23,1,23,0,1,0,1,0,0,0.30925051596748304,6724902.235294118,1,2,0,0,0,1,0,0,0,1
411569179,1904246287,4,178,1,1,1,0,0,0,62,0,27,1,0,0,0,0,0,0.216132325736218,10638247.413407821,2,2,0,0,1,0,0,0,1,0
241707475,989514931,6,96,0,1,1,1,1,0,23,0,9,0,1,0,1,0,0,0.2442686483886228,10201184.855670104,1,2,0,1,0,0,0,0,0,1
209490812,2409706012,18,227,0,0,1,2,0,0,34,0,9,0,0,0,1,1,1,0.08693625316525282,10568886.01754386,0,2,0,1,0,0,0,0,0,0
132057155,577830617,13,11,1,1,0,2,1,0,28,0,6,0,0,0,0,0,1,0.22853955966729336,48152551.416666664,2,2,0,1,1,0,0,0,0,0
116242203,2286429834,23,266,1,1,1,0,0,0,52,0,14,0,0,0,0,0,0,0.05084004819242573,8563407.617977528,2,2,0,0,1,0,0,0,0,0
421075013,1375389335,13,189,1,1,0,0,0,0,50,1,15,0,0,0,0,0,1,0.306149685749781,7238891.236842105,2,2,0,1,1,0,0,0,0,0
219501446,356848755,14,209,1,1,1,1,0,0,39,0,3,0,0,0,0,0,0,0.6151105820304443,1699279.7857142857,2,2,0,1,1,0,0,0,0,0
426665297,1757810057,4,13,1,1,0,3,0,0,26,1,11,0,0,0,0,0,0,0.24272548393849275,125557861.21428572,2,2,0,1,1,0,0,0,0,0
24625886,820761532,4,162,1,1,0,0,0,0,29,0,14,0,0,0,0,0,1,0.03000370388947066,5035346.82208589,2,2,0,1,1,0,0,0,0,0
180890756,1893228093,20,60,1,1,0,1,0,0,50,1,20,0,0,0,0,0,0,0.09554620310847764,31036526.1147541,2,2,0,1,1,0,0,0,0,0
49939731,487516414,23,5,0,1,0,2,0,0,26,0,25,0,0,0,0,0,1,0.10243702460767398,81252735.66666667,1,1,0,1,0,0,0,0,0,0
128083294,1063481459,1,202,0,0,0,2,0,0,51,0,16,0,0,0,0,0,0,0.12043773099720986,5238824.921182266,0,2,0,1,0,0,0,0,0,0
